"Trans Stat Date","Trans Stat Itype","Trans Stat Station Library","Trans Stat User Profile Name","Trans Stat Id"
"2022-07-17","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20220717150252010001JZ-1917907602"
"2022-07-18","EQ-ECFCB","KC-BLUFORD","KC-PUBLIC","20220718113704005349CV731782635"
"2022-07-18","EQ-ECFCB","KC-BLUFORD","KC-PUBLIC","20220718135822015201JZ-1352883218"
"2022-07-18","EQ-ECFCB","KC-BLUFORD","KC-PUBLIC","20220718163035008902JZ-1563525195"
"2022-07-18","EQ-ECFCB","KC-BLUFORD","KC-PUBLIC","20220718164723007901JZ-1362549939"
"2022-07-18","EQ-ECFCB","KC-BLUFORD","KC-PUBLIC","20220718164858011301FZ625405678"
"2022-07-18","EQ-ECFCB","KC-BLUFORD","KC-PUBLIC","20220718164928012301JZ-1547562657"
"2022-07-18","EQ-ECFCB","KC-BLUFORD","KC-PUBLIC","20220718165033014501FZ-1224173193"
"2022-07-18","EQ-ECFCB","KC-BLUFORD","KC-PUBLIC","20220718165402009101JZ-112825253"
"2022-07-18","EQ-ECFCB","KC-BLUFORD","KC-PUBLIC","20220718165414007901FZ-1628101267"
"2022-07-18","EQ-ECFCB","KC-BLUFORD","KC-PUBLIC","20220718184603008970CV-1088824940"
"2022-07-18","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220718110958007867JZ-294244039"
"2022-07-18","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220718141912009392CV1625533175"
"2022-07-18","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220718142412009316CV111938866"
"2022-07-18","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220718165127009359CV-1288054107"
"2022-07-18","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220718191143010141CV-131033585"
"2022-07-18","EQ-ECFCB","KC-CENTRAL","KC-STAFF","20220718112434009332CV1025917260"
"2022-07-18","EQ-ECFCB","KC-NE","KC-PUBLIC","20220718132516006986CV-147780628"
"2022-07-18","EQ-ECFCB","KC-PLAZA","KC-PUBLIC","20220718105459005694CV-816648088"
"2022-07-18","EQ-ECFCB","KC-PLAZA","KC-PUBLIC","20220718115227007100CV-769798244"
"2022-07-18","EQ-ECFCB","KC-PLAZA","KC-PUBLIC","20220718130447007129CV1023801202"
"2022-07-18","EQ-ECFCB","KC-PLAZA","KC-PUBLIC","20220718132019007146CV1340874832"
"2022-07-18","EQ-ECFCB","KC-PLAZA","KC-PUBLIC","20220718132230007156CV1484836850"
"2022-07-18","EQ-ECFCB","KC-PLAZA","KC-PUBLIC","20220718170223007171CV1445914485"
"2022-07-18","EQ-ECFCB","KC-PLAZA","KC-PUBLIC","20220718173859005672CV-1847392273"
"2022-07-18","EQ-ECFCB","KC-RUIZ","KC-PUBLIC","20220718152032009102CV-2001030999"
"2022-07-18","EQ-ECFCB","KC-SE","KC-PUBLIC","20220718115222010722CV-522310785"
"2022-07-18","EQ-ECFCB","KC-TRAILS","KC-PUBLIC","20220718105120008250CV1142085990"
"2022-07-18","EQ-ECFCB","KC-TRAILS","KC-PUBLIC","20220718105350008257CV-1885994629"
"2022-07-18","EQ-ECFCB","KC-TRAILS","KC-PUBLIC","20220718105708008266CV-1793352976"
"2022-07-18","EQ-ECFCB","KC-TRAILS","KC-PUBLIC","20220718110035008285CV-1131541235"
"2022-07-18","EQ-ECFCB","KC-TRAILS","KC-PUBLIC","20220718120632008864CV1164122311"
"2022-07-18","EQ-ECFCB","KC-TRAILS","KC-PUBLIC","20220718150818008871CV918876567"
"2022-07-18","EQ-ECFCB","KC-WALDO","KC-PUBLIC","20220718170946006292CV1500172419"
"2022-07-18","EQ-ECFCB","KC-WSTPORT","KC-PUBLIC","20220718133854010416CV-641992461"
"2022-07-18","EQ-ECFCB","KC-WSTPORT","KC-PUBLIC","20220718153224011003CV1748791832"
"2022-07-18","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220718132416005390JZ1081917540"
"2022-07-18","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220718142342008959JZ388268949"
"2022-07-18","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220718160659008927JZ785960300"
"2022-07-18","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220718184137008956CV559606644"
"2022-07-18","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220718104538012001JZ966540724"
"2022-07-18","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220718105121011623JZ-745305363"
"2022-07-18","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220718124720009382CV-1538961320"
"2022-07-18","EQ-ECFHOT","KC-NE","KC-PUBLIC","20220718165625006945CV-70726704"
"2022-07-18","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20220718180121007114JZ703249746"
"2022-07-18","EQ-ECFHOT","KC-PLAZA","KC-STAFF","20220718182229007774FZ2101807087"
"2022-07-18","EQ-ECFHOT","KC-RUIZ","KC-PUBLIC","20220718174122009728CV-595570532"
"2022-07-18","EQ-ECFHOT","KC-SE","KC-PUBLIC","20220718163429010715JZ103664148"
"2022-07-18","EQ-ECFHOT","KC-TRAILS","KC-PUBLIC","20220718115522008241JZ-497079606"
"2022-07-18","EQ-ECFHOT","KC-WALDO","KC-PUBLIC","20220718154059009475CV1622820121"
"2022-07-19","EQ-ECFCB","KC-BLUFORD","KC-PUBLIC","20220719132744011549CV1420776605"
"2022-07-19","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220719112827008604CV-805473350"
"2022-07-19","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220719121637010522CV651169048"
"2022-07-19","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220719121650008644CV-1921992184"
"2022-07-19","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220719125129010555CV1039638142"
"2022-07-19","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220719142146008605CV-1694652063"
"2022-07-19","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220719153050010501JZ588917897"
"2022-07-19","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220719154531010547CV-771302061"
"2022-07-19","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220719162603010596CV-2110788567"
"2022-07-19","EQ-ECFCB","KC-NE","KC-NEWREG","20220719174404006100JZ-1279698909"
"2022-07-19","EQ-ECFCB","KC-NE","KC-PUBLIC","20220719182243005101JZ-358859231"
"2022-07-19","EQ-ECFCB","KC-PLAZA","KC-PUBLIC","20220719103659013924BY-2011278751"
"2022-07-19","EQ-ECFCB","KC-PLAZA","KC-PUBLIC","20220719165736009347CV429403788"
"2022-07-19","EQ-ECFCB","KC-PLAZA","KC-PUBLIC","20220719181133006585CV285479364"
"2022-07-19","EQ-ECFCB","KC-RUIZ","KC-PUBLIC","20220719174849012217CV1960849279"
"2022-07-19","EQ-ECFCB","KC-RUIZ","KC-PUBLIC","20220719175032012226JZ214343389"
"2022-07-19","EQ-ECFCB","KC-SE","KC-PUBLIC","20220719131212011141CV513405759"
"2022-07-19","EQ-ECFCB","KC-SE","KC-PUBLIC","20220719151119010076CV-1143214233"
"2022-07-19","EQ-ECFCB","KC-SE","KC-PUBLIC","20220719152754010090CV-1324653760"
"2022-07-19","EQ-ECFCB","KC-SE","KC-PUBLIC","20220719174103010099CV156213272"
"2022-07-19","EQ-ECFCB","KC-TRAILS","KC-PUBLIC","20220719053322001101JZ400942498"
"2022-07-19","EQ-ECFCB","KC-TRAILS","KC-PUBLIC","20220719111002015001JZ1869117256"
"2022-07-19","EQ-ECFCB","KC-WSTPORT","KC-PUBLIC","20220719114527011032CV1371160889"
"2022-07-19","EQ-ECFCB","KC-WSTPORT","KC-PUBLIC","20220719123131014701JZ874019245"
"2022-07-19","EQ-ECFCB","KC-WSTPORT","KC-PUBLIC","20220719125234012388CV1498451565"
"2022-07-19","EQ-ECFCB","KC-WSTPORT","KC-PUBLIC","20220719144030012320CV1985168229"
"2022-07-19","EQ-ECFCB","KC-WSTPORT","KC-PUBLIC","20220719154039011090CV1231485868"
"2022-07-19","EQ-ECFCB","KC-WSTPORT","KC-PUBLIC","20220719160522012355CV-1155536773"
"2022-07-19","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220719062246001101JZ1675897730"
"2022-07-19","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220719103802009474JZ1088119022"
"2022-07-19","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220719174701009483JZ1267361051"
"2022-07-19","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220719092011010531JZ1944101561"
"2022-07-19","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220719110112010570CV-1032782607"
"2022-07-19","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220719121412010401JZ1694503253"
"2022-07-19","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220719125421008632CV-1513466467"
"2022-07-19","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220719155412010527JZ607876137"
"2022-07-19","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220719162333010588FZ1054629485"
"2022-07-19","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220719170425010551CV387434036"
"2022-07-19","EQ-ECFHOT","KC-NE","KC-PUBLIC","20220719191743008094CV508371293"
"2022-07-19","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20220719200153005101JZ-1870424823"
"2022-07-19","EQ-ECFHOT","KC-RUIZ","KC-PUBLIC","20220719110642011472JZ-267969163"
"2022-07-19","EQ-ECFHOT","KC-RUIZ","KC-PUBLIC","20220719174415012282JZ-856568109"
"2022-07-19","EQ-ECFHOT","KC-RUIZ","KC-PUBLIC","20220719174752012291FZ1703123989"
"2022-07-19","EQ-ECFHOT","KC-RUIZ","KC-PUBLIC","20220719175240012252JZ-974647433"
"2022-07-19","EQ-ECFHOT","KC-SE","KC-PUBLIC","20220719102453011155JZ-962322507"
"2022-07-19","EQ-ECFHOT","KC-SE","KC-PUBLIC","20220719155128011145CV189932385"
"2022-07-19","EQ-ECFHOT","KC-SE","KC-PUBLIC","20220719172217011141CV1335786740"
"2022-07-19","EQ-ECFHOT","KC-SE","SCH-HS","20220719180707011152JZ491310449"
"2022-07-19","EQ-ECFHOT","KC-TRAILS","KC-PUBLIC","20220719155204008256CV-1638536554"
"2022-07-19","EQ-ECFHOT","KC-WALDO","KC-PUBLIC","20220719162901006833JZ-155883649"
"2022-07-19","EQ-ECFHOT","KC-WALDO","KC-STAFF","20220719115212006889CV-348425994"
"2022-07-19","EQ-ECFHOT","KC-WSTPORT","KC-PUBLIC","20220719114051012363CV687748058"
"2022-07-19","EQ-ECFHOT","KC-WSTPORT","KC-PUBLIC","20220719133805011083JZ-1357058266"
"2022-07-19","EQ-ECFHOT","KC-WSTPORT","KC-PUBLIC","20220719160616012372JZ-1206036967"
"2022-07-20","EQ-ECFCB","KC-BLUFORD","KC-PUBLIC","20220720162523011386CV1740212627"
"2022-07-20","EQ-ECFCB","KC-BLUFORD","KC-PUBLIC","20220720162600008323CV94106553"
"2022-07-20","EQ-ECFCB","KC-BLUFORD","KC-PUBLIC","20220720171219011353JZ-1874342446"
"2022-07-20","EQ-ECFCB","KC-BLUFORD","KC-PUBLIC","20220720194119002801JZ1010371457"
"2022-07-20","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220720055957002801JZ1727623787"
"2022-07-20","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220720093228008216JZ-994201660"
"2022-07-20","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220720115740002843JZ-1353271486"
"2022-07-20","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220720121830002870JZ-1885461799"
"2022-07-20","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220720145832009430JZ1032264720"
"2022-07-20","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220720165418010478JZ563195704"
"2022-07-20","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220720174956010786JZ-1770506281"
"2022-07-20","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220720191919012187JZ229105193"
"2022-07-20","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220720192156010458JZ1652721824"
"2022-07-20","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220720200914006201JZ631315839"
"2022-07-20","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220720215332003401JZ141601775"
"2022-07-20","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220720231451003401JZ1181666272"
"2022-07-20","EQ-ECFCB","KC-NE","KC-PUBLIC","20220720123758008410JZ-149973080"
"2022-07-20","EQ-ECFCB","KC-PLAZA","KC-PUBLIC","20220720164201007820CV-78794801"
"2022-07-20","EQ-ECFCB","KC-PLAZA","KC-PUBLIC","20220720191029005301JZ-1072077973"
"2022-07-20","EQ-ECFCB","KC-PLAZA","KC-PUBLIC","20220720191335005501JZ-1507841559"
"2022-07-20","EQ-ECFCB","KC-PLAZA","KC-PUBLIC","20220720205716005101JZ1517008713"
"2022-07-20","EQ-ECFCB","KC-SE","KC-PUBLIC","20220720160132013469FZ1272918075"
"2022-07-20","EQ-ECFCB","KC-SE","KC-PUBLIC","20220720160302013489CV-1484840525"
"2022-07-20","EQ-ECFCB","KC-SE","KC-PUBLIC","20220720231723003401JZ228420458"
"2022-07-20","EQ-ECFCB","KC-TRAILS","KC-PUBLIC","20220720121143006887CV626136288"
"2022-07-20","EQ-ECFCB","KC-TRAILS","KC-PUBLIC","20220720192638005501JZ1075365743"
"2022-07-20","EQ-ECFCB","KC-WALDO","KC-PUBLIC","20220720140907006207CV-1768165327"
"2022-07-20","EQ-ECFCB","KC-WALDO","KC-PUBLIC","20220720141227006215CV-833744664"
"2022-07-20","EQ-ECFCB","KC-WALDO","KC-PUBLIC","20220720141810006233CV466066801"
"2022-07-20","EQ-ECFCB","KC-WALDO","KC-PUBLIC","20220720170545005460CV-46510010"
"2022-07-20","EQ-ECFCB","KC-WALDO","KC-PUBLIC","20220720202315005501JZ859324891"
"2022-07-20","EQ-ECFCB","KC-WSTPORT","KC-PUBLIC","20220720191050002801JZ-735937606"
"2022-07-20","EQ-ECFCB","KC-WSTPORT","KC-PUBLIC","20220720191217003401FZ-966988451"
"2022-07-20","EQ-ECFCB","KC-WSTPORT","KC-PUBLIC","20220720233645006201JZ755729541"
"2022-07-20","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220720123212011353CV-1286436075"
"2022-07-20","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220720132446012759CV-857020356"
"2022-07-20","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220720165636011322CV-1467749311"
"2022-07-20","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220720173126011387CV325960282"
"2022-07-20","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220720055940002801JZ947320731"
"2022-07-20","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220720104223009498JZ353244285"
"2022-07-20","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220720145804009421JZ1672224851"
"2022-07-20","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220720190243005101JZ-1887984595"
"2022-07-20","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220720193221001501JZ1367737742"
"2022-07-20","EQ-ECFHOT","KC-NE","KC-PUBLIC","20220720194456008435CV-589035095"
"2022-07-20","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20220720213004005101JZ1277530691"
"2022-07-20","EQ-ECFHOT","KC-SE","KC-PUBLIC","20220720172827013499CV-971034558"
"2022-07-20","EQ-ECFHOT","KC-TRAILS","KC-PUBLIC","20220720154112009197JZ418811506"
"2022-07-20","EQ-ECFHOT","KC-WALDO","KC-PUBLIC","20220720111759005437CV-1433865489"
"2022-07-20","EQ-ECFHOT","KC-WALDO","KC-PUBLIC","20220720154255006252CV1048122070"
"2022-07-20","EQ-ECFHOT","KC-WALDO","KC-PUBLIC","20220720161111013001JZ1358405807"
"2022-07-20","EQ-ECFHOT","KC-WSTPORT","KC-PUBLIC","20220720193040005301JZ-572009891"
"2022-07-20","EQ-ECFHOT","KC-WSTPORT","KC-PUBLIC","20220720193050005301FZ1405743310"
"2022-07-21","EQ-ECFCB","KC-BLUFORD","KC-PUBLIC","20220721033953003801JZ-590321338"
"2022-07-21","EQ-ECFCB","KC-BLUFORD","KC-PUBLIC","20220721150409001373FZ365292694"
"2022-07-21","EQ-ECFCB","KC-BLUFORD","KC-PUBLIC","20220721153051011285JZ641816366"
"2022-07-21","EQ-ECFCB","KC-BLUFORD","KC-PUBLIC","20220721154243011211CV1106013717"
"2022-07-21","EQ-ECFCB","KC-BLUFORD","KC-PUBLIC","20220721165836001359JZ-659980081"
"2022-07-21","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220721092540006367JZ1720146634"
"2022-07-21","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220721093338011801JZ1052919513"
"2022-07-21","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220721100358012116JZ1681516525"
"2022-07-21","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220721104522012701JZ-832076890"
"2022-07-21","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220721111512009147JZ-1289867698"
"2022-07-21","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220721112642013301JZ-992497409"
"2022-07-21","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220721112747011801FZ-2091422992"
"2022-07-21","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220721120812009141CV791312418"
"2022-07-21","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220721130427009392CV675804078"
"2022-07-21","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220721131954009163CV1610625716"
"2022-07-21","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220721132013014001JZ-931457780"
"2022-07-21","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220721132258012145JZ1060033068"
"2022-07-21","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220721140853009181JZ861574215"
"2022-07-21","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220721141052009101JZ73324397"
"2022-07-21","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220721144505009665JZ-1183338286"
"2022-07-21","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220721145550013701JZ809513862"
"2022-07-21","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220721160932009306CV-1496826940"
"2022-07-21","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220721162313009117CV21703162"
"2022-07-21","EQ-ECFCB","KC-NE","KC-PUBLIC","20220721063706004201JZ1646009933"
"2022-07-21","EQ-ECFCB","KC-NE","KC-PUBLIC","20220721144000007362CV-1560010441"
"2022-07-21","EQ-ECFCB","KC-NE","KC-PUBLIC","20220721171922011004JZ-1528347189"
"2022-07-21","EQ-ECFCB","KC-NE","KC-PUBLIC","20220721171940007306JZ639034881"
"2022-07-21","EQ-ECFCB","KC-PLAZA","KC-PUBLIC","20220721094757010324CV-818412072"
"2022-07-21","EQ-ECFCB","KC-PLAZA","KC-PUBLIC","20220721112510010365CV-1229815131"
"2022-07-21","EQ-ECFCB","KC-PLAZA","KC-PUBLIC","20220721122721013301JZ-1638857956"
"2022-07-21","EQ-ECFCB","KC-PLAZA","KC-PUBLIC","20220721130123007956CV1218725732"
"2022-07-21","EQ-ECFCB","KC-PLAZA","KC-PUBLIC","20220721130527007980CV1989510086"
"2022-07-21","EQ-ECFCB","KC-PLAZA","KC-PUBLIC","20220721144950007900CV-990972337"
"2022-07-21","EQ-ECFCB","KC-PLAZA","KC-PUBLIC","20220721170532007969CV-733876091"
"2022-07-21","EQ-ECFCB","KC-PLAZA","KC-PUBLIC","20220721170820007908CV1085319434"
"2022-07-21","EQ-ECFCB","KC-PLAZA","KC-PUBLIC","20220721170943010368CV-818713786"
"2022-07-21","EQ-ECFCB","KC-PLAZA","KC-PUBLIC","20220721172036007960CV1907525071"
"2022-07-21","EQ-ECFCB","KC-PLAZA","KC-PUBLIC","20220721192011010340CV130512643"
"2022-07-21","EQ-ECFCB","KC-RUIZ","KC-PUBLIC","20220721130811012495FZ298053194"
"2022-07-21","EQ-ECFCB","KC-SE","KC-PUBLIC","20220721071531001801JZ-330631541"
"2022-07-21","EQ-ECFCB","KC-SE","KC-PUBLIC","20220721071811005301FZ920289647"
"2022-07-21","EQ-ECFCB","KC-SE","KC-PUBLIC","20220721071818005301JZ-74589974"
"2022-07-21","EQ-ECFCB","KC-SE","KC-PUBLIC","20220721071829004301FZ-1587490134"
"2022-07-21","EQ-ECFCB","KC-SE","KC-PUBLIC","20220721071910004301JZ657797415"
"2022-07-21","EQ-ECFCB","KC-SE","KC-PUBLIC","20220721072209004201FZ1512519934"
"2022-07-21","EQ-ECFCB","KC-SE","KC-PUBLIC","20220721072345004201JZ570383838"
"2022-07-21","EQ-ECFCB","KC-SE","KC-PUBLIC","20220721072411004301FZ-1119963356"
"2022-07-21","EQ-ECFCB","KC-SE","KC-PUBLIC","20220721072420004301JZ-872828769"
"2022-07-21","EQ-ECFCB","KC-SE","KC-PUBLIC","20220721140248011901JZ255809547"
"2022-07-21","EQ-ECFCB","KC-SE","KC-PUBLIC","20220721160043012557CV-1878499405"
"2022-07-21","EQ-ECFCB","KC-SE","KC-PUBLIC","20220721174436012001JZ-670574053"
"2022-07-21","EQ-ECFCB","KC-TRAILS","KC-PUBLIC","20220721022355003901JZ1036209403"
"2022-07-21","EQ-ECFCB","KC-TRAILS","KC-PUBLIC","20220721104050010940CV786367902"
"2022-07-21","EQ-ECFCB","KC-TRAILS","KC-PUBLIC","20220721114920010995CV-539369928"
"2022-07-21","EQ-ECFCB","KC-TRAILS","KC-PUBLIC","20220721132607010924CV-1377161138"
"2022-07-21","EQ-ECFCB","KC-WALDO","KC-PUBLIC","20220721012409003901JZ1438498198"
"2022-07-21","EQ-ECFCB","KC-WALDO","KC-PUBLIC","20220721120210009401JZ1653144175"
"2022-07-21","EQ-ECFCB","KC-WALDO","KC-PUBLIC","20220721120233013701FZ1647988211"
"2022-07-21","EQ-ECFCB","KC-WALDO","KC-PUBLIC","20220721120628009401JZ-301688800"
"2022-07-21","EQ-ECFCB","KC-WALDO","KC-PUBLIC","20220721134445013701JZ-868270823"
"2022-07-21","EQ-ECFCB","KC-WALDO","KC-PUBLIC","20220721154845007048CV-1400715843"
"2022-07-21","EQ-ECFCB","KC-WSTPORT","KC-PUBLIC","20220721123244011376CV644926925"
"2022-07-21","EQ-ECFCB","KC-WSTPORT","KC-PUBLIC","20220721140722011341CV-906711991"
"2022-07-21","EQ-ECFCB","KC-WSTPORT","KC-PUBLIC","20220721145422013401JZ-1311134644"
"2022-07-21","EQ-ECFCB","KC-WSTPORT","KC-PUBLIC","20220721175941011348CV-1501618920"
"2022-07-21","EQ-ECFHOT","KC-BLUFORD","KC-PUBLIC","20220721180638001301CV-1736537028"
"2022-07-21","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220721131544009154JZ-49391499"
"2022-07-21","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220721141122009108FZ-1366248416"
"2022-07-21","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220721145043009363CV-541761435"
"2022-07-21","EQ-ECFHOT","KC-CENTRAL","KC-PUBLIC","20220721151441009385CV483212877"
"2022-07-21","EQ-ECFHOT","KC-NE","KC-PUBLIC","20220721171705007386CV1654480918"
"2022-07-21","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20220721091723010401JZ1462083256"
"2022-07-21","EQ-ECFHOT","KC-PLAZA","KC-PUBLIC","20220721112447010359CV-788031216"
"2022-07-21","EQ-ECFHOT","KC-RUIZ","KC-PUBLIC","20220721130852012494JZ-1414001555"
"2022-07-21","EQ-ECFHOT","KC-SE","KC-PUBLIC","20220721100751012001JZ533604448"
"2022-07-21","EQ-ECFHOT","KC-SE","KC-PUBLIC","20220721163027012004JZ-1575594405"
"2022-07-21","EQ-ECFHOT","KC-TRAILS","KC-PUBLIC","20220721101557010906CV2091307"
"2022-07-21","EQ-ECFHOT","KC-WALDO","KC-PUBLIC","20220721195414006801JZ-264843031"
"2022-07-22","EQ-ECFCB","KC-BLUFORD","KC-PUBLIC","20220722113848010224CV652362085"
"2022-07-22","EQ-ECFCB","KC-BLUFORD","KC-PUBLIC","20220722114805010245JZ-1202065319"
"2022-07-22","EQ-ECFCB","KC-BLUFORD","KC-PUBLIC","20220722131742008355JZ1212682161"
"2022-07-22","EQ-ECFCB","KC-CENTRAL","KC-NEWREG","20220722095200012301JZ224206062"
"2022-07-22","EQ-ECFCB","KC-CENTRAL","KC-NEWREG","20220722163916006201JZ-1173871180"
"2022-07-22","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220722085012008594JZ-932150007"
"2022-07-22","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220722090659007446JZ1275795237"
"2022-07-22","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220722092613007445JZ-1680775009"
"2022-07-22","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220722094815007452CV-418580035"
"2022-07-22","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220722095604007484JZ590819038"
"2022-07-22","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220722104707007513CV1592024562"
"2022-07-22","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220722112842012101JZ-306044714"
"2022-07-22","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220722121053011601JZ-1928353239"
"2022-07-22","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220722130422007474CV658196868"
"2022-07-22","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220722133029007560CV-1063667809"
"2022-07-22","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220722133648007573CV363674419"
"2022-07-22","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220722144832007406CV833156920"
"2022-07-22","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220722144836007596CV-1342511229"
"2022-07-22","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220722155947007414JZ-225706830"
"2022-07-22","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220722160241007507CV196310496"
"2022-07-22","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220722162059007525CV-1551530631"
"2022-07-22","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220722162813007554CV1223631389"
"2022-07-22","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220722163911007268JZ1400838912"
"2022-07-22","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220722164047007274FZ-135228910"
"2022-07-22","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220722164408007590CV1685418438"
"2022-07-22","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220722164459007470CV-742186736"
"2022-07-22","EQ-ECFCB","KC-CENTRAL","KC-PUBLIC","20220722164714007479CV914338444"
"2022-07-22","EQ-ECFCB","KC-CENTRAL","KC-STAFF","20220722145313006046CV2011964206"
"2022-07-22","EQ-ECFCB","KC-NE","KC-PUBLIC","20220722103101010790CV1227880722"
"2022-07-22","EQ-ECFCB","KC-PLAZA","KC-NEWREG","20220722151429009501JZ-104123817"
